Shipment_ID,Route,Carrier,Cargo_Type,Season,Planned_Duration_hr,Actual_Duration_hr,Delay_hr,Route_Deviation_km,Avg_Speed_kmh,Distance_km,Fuel_Consumed_L,Fuel_per_100km,Border_Crossing,Border_Delay_hr,Planned_Stops,Actual_Stops,Cargo_Temp_C,Cargo_Humidity_pct,Shipment_Weight_kg,Declared_Value_USD,Hard_Braking_Events,Speeding_Events,Idle_Time_hr,Maint_Days_Since
1809,Aktobe-Atyrau,SilkFreight,Automotive,Spring,8.0,9.77,1.77,0.0,57.3,560,138.3,24.7,0,0.0,3,3,18.4,62.2,12308,294021,5,1,2.03,5
1810,Astana-Omsk,EuroAsia Cargo,FMCG,Winter,10.0,16.34,6.34,20.7,46.5,760,324.7,42.72,1,4.48,2,3,14.5,39.4,23898,286072,10,1,0.94,7
1811,Shymkent-Taraz,SteppeLog,Pharma,Autumn,3.0,3.97,0.97,0.6,50.4,200,47.8,23.9,0,0.0,1,1,2.7,51.4,12008,769922,2,0,1.15,57
1812,Shymkent-Taraz,EuroAsia Cargo,Industrial,Summer,3.0,3.91,0.91,19.2,51.1,200,52.0,25.99,0,0.0,3,3,17.3,61.1,6227,132629,1,1,1.19,72
1813,Almaty-Astana,EuroAsia Cargo,FMCG,Spring,14.0,14.09,0.09,25.9,78.1,1100,317.1,28.82,0,0.0,3,3,18.3,54.8,4538,294647,2,4,1.42,32
1814,Almaty-Tashkent,SilkFreight,Industrial,Winter,10.0,13.0,3.0,279.5,53.1,690,187.0,27.1,1,4.15,2,8,18.9,56.1,7134,346146,5,2,5.79,17
1815,Almaty-Tashkent,SilkFreight,Electronics,Spring,10.0,15.43,5.43,5.5,44.7,690,189.5,27.47,1,4.16,1,2,18.1,49.0,8181,386134,5,4,0.59,3
1816,Almaty-Astana,TransCentral,FMCG,Autumn,14.0,16.4,2.4,26.8,67.1,1100,296.9,26.99,0,0.0,3,3,18.0,61.8,10564,672939,1,3,0.68,23
1817,Aktau-Atyrau,KazTrans,Pharma,Autumn,7.0,7.96,0.96,9.9,60.3,480,149.9,31.23,0,0.0,3,3,21.3,82.3,5791,217942,7,0,1.14,72
1818,Astana-Omsk,TransCentral,Food,Summer,10.0,14.12,4.12,1.8,53.8,760,213.9,28.15,1,2.67,1,2,5.0,51.5,9799,599844,0,3,0.98,21
1819,Almaty-Bishkek,TransCentral,Industrial,Autumn,4.0,9.49,5.49,1.2,25.3,240,70.9,29.52,1,3.95,3,3,24.6,59.9,10652,402629,2,2,1.39,88
1820,Almaty-Astana,EuroAsia Cargo,Electronics,Spring,14.0,15.3,1.3,33.1,71.9,1100,322.7,29.34,0,0.0,3,3,19.7,51.3,13391,663720,4,0,0.65,66
1821,Astana-Novosibirsk,SteppeLog,FMCG,Summer,18.0,21.13,3.13,7.9,67.7,1430,395.2,27.64,1,2.44,2,2,16.3,49.6,7814,247483,4,1,1.39,81
1822,Almaty-Tashkent,SteppeLog,Pharma,Spring,10.0,14.12,4.12,29.6,48.9,690,193.6,28.05,1,2.67,3,3,3.4,59.0,3901,167037,3,1,1.12,86
1823,Shymkent-Taraz,EuroAsia Cargo,FMCG,Summer,3.0,3.69,0.69,26.1,54.1,200,60.8,30.42,0,0.0,2,3,15.7,53.3,6136,198673,2,2,0.55,14
1824,Astana-Omsk,TransCentral,FMCG,Winter,10.0,12.8,2.8,3.0,59.4,760,535.1,70.41,1,1.88,3,1,19.8,48.5,3095,221213,0,5,1.46,2
1825,Astana-Novosibirsk,SteppeLog,Automotive,Summer,18.0,23.75,5.75,8.0,60.2,1430,399.2,27.91,1,3.2,2,2,16.6,48.8,6852,98125,3,2,1.14,63
1826,Astana-Novosibirsk,SilkFreight,FMCG,Autumn,18.0,23.72,5.72,40.7,60.3,1430,404.5,28.29,1,3.34,3,3,16.5,54.1,10210,336474,5,2,0.97,14
1827,Shymkent-Taraz,TransCentral,Automotive,Winter,3.0,4.23,1.23,22.0,47.3,200,82.6,41.3,0,0.0,3,3,18.8,47.8,29150,293694,15,1,0.99,44
1828,Almaty-Tashkent,SteppeLog,Pharma,Autumn,10.0,13.01,3.01,23.6,53.0,690,209.9,30.42,1,1.67,1,1,5.4,52.8,7846,378535,2,2,1.19,29
1829,Almaty-Bishkek,SilkFreight,Pharma,Winter,4.0,9.65,5.65,14.5,24.9,240,80.8,33.67,1,4.04,2,2,2.8,43.0,6664,210036,2,1,1.97,6
1830,Astana-Novosibirsk,KazTrans,FMCG,Summer,18.0,21.84,3.84,4.7,65.5,1430,449.1,31.4,1,2.31,1,1,17.0,51.5,9570,699099,4,3,1.43,66
1831,Aktau-Atyrau,SteppeLog,Industrial,Autumn,7.0,9.33,2.33,16.2,51.4,480,146.9,30.59,0,0.0,3,3,22.9,42.1,8809,301175,7,3,2.12,31
1832,Almaty-Tashkent,TransCentral,Electronics,Summer,10.0,13.33,3.33,0.0,51.8,690,201.1,29.14,1,2.07,3,3,14.8,50.2,13666,526040,0,1,1.33,36
1833,Almaty-Astana,KazTrans,FMCG,Autumn,14.0,15.7,1.7,32.8,70.1,1100,328.7,29.88,0,0.0,1,1,20.1,55.3,9713,167109,3,4,0.84,20
1834,Almaty-Astana,TransCentral,FMCG,Summer,14.0,14.51,0.51,16.2,75.8,1100,328.9,29.9,0,0.0,3,3,17.3,50.3,4124,193886,2,1,1.5,65
1835,Almaty-Astana,SteppeLog,Electronics,Spring,14.0,15.39,1.39,9.7,71.5,1100,306.0,27.82,0,0.0,3,3,13.9,56.0,7823,411967,3,2,1.64,80
1836,Aktau-Atyrau,KazTrans,Pharma,Winter,7.0,9.83,2.83,14.1,48.8,480,126.5,26.36,0,0.0,2,2,4.0,58.6,11519,285014,3,2,1.37,31
1837,Almaty-Bishkek,SilkFreight,Automotive,Winter,4.0,7.55,3.55,3.7,31.8,240,77.5,32.3,1,2.4,1,1,19.6,41.7,7792,393813,4,2,1.01,3
1838,Astana-Omsk,EuroAsia Cargo,FMCG,Winter,10.0,12.38,2.38,1.9,61.4,760,226.0,29.74,1,0.64,3,3,17.9,65.5,6719,145075,2,0,0.35,58
1839,Aktobe-Atyrau,TransCentral,Electronics,Autumn,8.0,10.07,2.07,34.6,55.6,560,154.0,27.49,0,0.0,3,4,17.5,53.7,7327,172816,4,4,0.0,28
1840,Almaty-Tashkent,TransCentral,Food,Autumn,10.0,31.33,21.33,16.7,22.0,690,181.9,26.36,1,4.87,3,2,17.7,45.7,8641,188774,15,2,5.15,78
1841,Almaty-Tashkent,EuroAsia Cargo,Pharma,Summer,10.0,13.6,3.6,9.8,50.7,690,197.0,28.55,1,2.7,3,3,4.1,62.5,8440,504062,2,0,0.67,82
1842,Astana-Omsk,EuroAsia Cargo,Automotive,Spring,10.0,13.39,3.39,0.0,56.8,760,220.0,28.95,1,2.28,3,3,16.9,61.1,6203,243488,3,2,2.33,14
1843,Astana-Omsk,EuroAsia Cargo,FMCG,Spring,10.0,13.94,3.94,25.6,54.5,760,193.7,25.49,1,2.29,2,2,20.3,45.2,7018,263901,1,2,2.18,2
1844,Aktobe-Atyrau,TransCentral,Food,Spring,8.0,9.83,1.83,5.9,57.0,560,124.8,22.28,0,0.0,2,2,4.8,43.8,6422,258457,0,2,0.36,18
1845,Almaty-Tashkent,TransCentral,FMCG,Spring,10.0,15.44,5.44,9.0,44.7,690,215.6,31.25,1,4.03,2,2,18.8,41.7,6553,292987,3,1,2.37,47
1846,Astana-Novosibirsk,SteppeLog,Pharma,Winter,18.0,23.26,5.26,20.5,61.5,1430,382.7,26.76,1,3.9,1,1,5.9,60.4,5852,340336,4,4,0.5,6
1847,Astana-Novosibirsk,KazTrans,Industrial,Summer,18.0,21.4,3.4,18.6,66.8,1430,429.7,30.05,1,3.1,2,2,19.8,64.5,4803,127689,4,1,1.38,15
1848,Astana-Omsk,KazTrans,Food,Winter,10.0,14.54,4.54,19.5,52.3,760,226.9,29.86,1,2.6,2,2,3.4,35.6,13424,1009541,4,2,1.88,31
1849,Astana-Novosibirsk,TransCentral,Food,Autumn,18.0,22.56,4.56,36.3,63.4,1430,368.4,25.76,1,2.33,1,2,3.2,40.8,10288,263670,4,1,1.27,53
1850,Aktau-Atyrau,TransCentral,Food,Autumn,7.0,9.35,2.35,26.3,51.3,480,121.7,25.36,0,0.0,2,2,2.1,48.6,7195,548066,3,4,1.14,38
1851,Shymkent-Taraz,SteppeLog,Food,Summer,3.0,4.05,1.05,27.4,49.3,200,49.1,24.55,0,0.0,3,3,5.2,50.4,5175,57817,2,1,1.59,31
1852,Almaty-Tashkent,TransCentral,FMCG,Spring,10.0,12.48,2.48,0.0,55.3,690,196.3,28.45,1,1.54,3,3,20.2,50.9,5024,236678,1,3,0.35,70
1853,Aktobe-Atyrau,SteppeLog,Electronics,Autumn,8.0,9.47,1.47,25.9,59.1,560,143.4,25.6,0,0.0,2,2,17.7,49.5,13423,636182,3,3,1.99,49
1854,Aktobe-Atyrau,EuroAsia Cargo,Electronics,Winter,8.0,10.05,2.05,4.0,55.7,560,130.7,23.33,0,0.0,3,4,19.3,41.1,9343,75516,3,2,0.39,43
1855,Astana-Novosibirsk,KazTrans,FMCG,Winter,18.0,27.7,9.7,14.9,51.6,1430,441.7,30.89,1,2.45,2,3,22.1,39.8,11318,175797,5,0,0.75,68
1856,Almaty-Tashkent,KazTrans,Pharma,Summer,10.0,12.92,2.92,22.8,53.4,690,187.3,27.14,1,2.02,3,3,4.4,61.9,4857,150384,2,2,0.87,31
1857,Astana-Omsk,KazTrans,Automotive,Winter,10.0,15.6,5.6,15.5,48.7,760,183.2,24.11,1,3.62,1,2,15.6,55.1,5224,143290,2,1,1.13,9
1858,Aktau-Atyrau,SteppeLog,Food,Autumn,7.0,8.69,1.69,48.6,55.2,480,117.7,24.51,0,0.0,2,2,3.1,43.8,11000,236225,3,2,1.61,65
1859,Astana-Novosibirsk,SilkFreight,Electronics,Summer,18.0,20.52,2.52,8.3,69.7,1430,353.3,24.7,1,2.38,2,2,18.9,48.4,11181,403452,4,1,1.55,8
1860,Astana-Novosibirsk,EuroAsia Cargo,Electronics,Summer,18.0,22.05,4.05,28.7,64.9,1430,370.8,25.93,1,2.55,1,1,16.3,53.5,10140,554763,5,2,0.82,28
1861,Almaty-Tashkent,KazTrans,Electronics,Autumn,10.0,14.08,4.08,23.8,49.0,690,194.2,28.15,1,3.07,3,3,19.8,57.7,4880,55593,2,1,0.94,62
1862,Aktobe-Atyrau,KazTrans,Food,Autumn,8.0,10.5,2.5,17.9,53.3,560,161.9,28.9,0,0.0,2,2,2.5,59.8,9122,604561,3,4,2.0,69
1863,Aktau-Atyrau,SilkFreight,Industrial,Summer,7.0,8.16,1.16,26.3,58.8,480,122.3,25.48,0,0.0,1,1,20.1,55.0,2578,26416,3,1,0.99,22
1864,Shymkent-Taraz,KazTrans,Food,Summer,3.0,3.68,0.68,37.2,54.3,200,53.0,26.51,0,0.0,1,2,4.1,69.4,7398,372425,4,0,0.22,24
1865,Shymkent-Taraz,SilkFreight,Electronics,Winter,3.0,4.78,1.78,30.7,41.8,200,64.2,32.08,0,0.0,2,3,18.5,56.2,8942,105563,2,3,1.28,84
1866,Almaty-Tashkent,SteppeLog,Pharma,Summer,10.0,13.21,3.21,2.1,52.2,690,231.7,33.58,1,2.55,2,2,3.8,45.3,13169,149011,3,3,0.8,42
1867,Almaty-Astana,SteppeLog,Automotive,Spring,14.0,15.51,1.51,30.5,70.9,1100,308.1,28.01,0,0.0,2,2,16.6,45.1,7178,534065,2,1,0.84,15
1868,Almaty-Astana,EuroAsia Cargo,Electronics,Summer,14.0,15.6,1.6,13.6,70.5,1100,314.7,28.61,0,0.0,1,1,18.4,58.0,9693,728538,4,2,2.72,71
1869,Astana-Omsk,EuroAsia Cargo,Electronics,Summer,10.0,14.16,4.16,6.8,53.7,760,216.6,28.5,1,3.13,1,1,18.1,46.3,3922,130985,3,3,1.01,9
1870,Astana-Omsk,SilkFreight,Pharma,Autumn,10.0,16.05,6.05,12.5,47.4,760,227.4,29.93,1,4.18,3,3,5.6,44.1,9913,428373,1,2,1.99,31
1871,Almaty-Tashkent,TransCentral,Food,Winter,10.0,17.12,7.12,39.1,40.3,690,210.3,30.48,1,3.67,1,1,2.9,52.1,4469,194736,3,3,0.14,2
1872,Astana-Novosibirsk,EuroAsia Cargo,Food,Spring,18.0,21.78,3.78,17.3,65.7,1430,427.7,29.91,1,1.79,3,3,2.4,43.7,12792,122442,1,1,1.65,50
1873,Almaty-Astana,TransCentral,FMCG,Summer,14.0,14.54,0.54,10.2,75.7,1100,290.9,26.45,0,0.0,2,2,11.8,53.1,4353,102999,4,1,0.88,24
1874,Almaty-Astana,KazTrans,Industrial,Spring,14.0,16.24,2.24,3.9,67.7,1100,335.8,30.53,0,0.0,2,3,18.2,57.8,9534,672862,3,1,1.61,56
1875,Astana-Omsk,SilkFreight,Electronics,Spring,10.0,14.12,4.12,17.6,53.8,760,228.2,30.02,1,2.05,1,1,21.2,58.5,16494,1025414,5,1,1.83,44
1876,Almaty-Tashkent,SilkFreight,Food,Autumn,10.0,15.12,5.12,12.6,45.6,690,209.3,30.33,1,4.56,2,2,4.2,44.1,1260,100703,4,0,1.04,9
1877,Aktau-Atyrau,KazTrans,Automotive,Winter,7.0,9.86,2.86,18.9,48.7,480,125.6,26.16,0,0.0,2,2,22.1,42.3,9322,697955,1,0,0.82,19
1878,Almaty-Bishkek,EuroAsia Cargo,Electronics,Autumn,4.0,9.51,5.51,22.2,25.2,240,124.5,51.88,1,4.56,2,3,19.6,59.5,11253,235210,0,4,1.04,50
1879,Astana-Novosibirsk,SilkFreight,Automotive,Spring,18.0,23.13,5.13,20.6,61.8,1430,378.3,26.45,1,2.35,3,3,20.0,44.2,3834,161755,0,1,0.93,74
1880,Almaty-Astana,EuroAsia Cargo,Industrial,Autumn,14.0,15.77,1.77,20.7,69.7,1100,307.7,27.97,0,0.0,1,1,14.7,41.0,12020,789856,3,1,1.02,26
1881,Almaty-Astana,SilkFreight,Electronics,Spring,14.0,14.92,0.92,16.2,73.7,1100,319.2,29.02,0,0.0,1,1,16.7,48.7,11570,483877,3,0,1.81,63
1882,Astana-Novosibirsk,SilkFreight,Electronics,Summer,18.0,21.47,3.47,23.0,66.6,1430,386.1,27.0,1,2.45,2,2,18.0,49.2,8419,414411,0,1,0.76,34
1883,Almaty-Astana,EuroAsia Cargo,FMCG,Winter,14.0,18.49,4.49,44.1,59.5,1100,298.2,27.11,0,0.0,1,2,18.5,56.7,1244,33625,2,2,1.36,22
1884,Aktau-Atyrau,SilkFreight,Automotive,Autumn,7.0,8.84,1.84,25.9,54.3,480,136.5,28.43,0,0.0,1,1,14.3,43.8,6289,344090,3,4,1.48,55
1885,Astana-Novosibirsk,SilkFreight,Pharma,Winter,18.0,26.99,8.99,30.5,53.0,1430,377.3,26.38,1,4.48,1,2,4.5,52.0,4690,286042,1,1,2.14,27
1886,Almaty-Astana,SilkFreight,Industrial,Spring,14.0,15.76,1.76,13.6,69.8,1100,283.4,25.76,0,0.0,3,3,17.3,55.0,7723,582355,4,3,1.53,49
1887,Almaty-Astana,SteppeLog,FMCG,Summer,14.0,15.53,1.53,22.8,70.9,1100,331.6,30.14,0,0.0,1,1,18.2,56.2,4291,224650,3,0,0.98,42
1888,Astana-Omsk,EuroAsia Cargo,Electronics,Autumn,10.0,16.01,6.01,7.7,47.5,760,204.8,26.95,1,4.22,3,3,17.9,45.1,10673,206100,4,3,1.61,27
1889,Astana-Omsk,SilkFreight,Automotive,Summer,10.0,12.43,2.43,0.0,61.1,760,232.7,30.62,1,0.78,2,2,18.7,45.7,12015,649423,3,0,2.22,1
1890,Almaty-Astana,SteppeLog,Automotive,Autumn,14.0,15.03,1.03,15.8,73.2,1100,311.5,28.31,0,0.0,2,2,17.4,62.4,4680,245750,2,1,1.89,39
1891,Almaty-Astana,SilkFreight,FMCG,Spring,14.0,14.66,0.66,3.0,75.0,1100,272.4,24.76,0,0.0,1,1,16.4,43.2,10769,595941,1,0,1.35,59
1892,Aktobe-Atyrau,SilkFreight,Industrial,Summer,8.0,8.55,0.55,13.5,65.5,560,129.0,23.04,0,0.0,1,1,18.5,50.9,2283,84384,5,0,1.16,54
1893,Almaty-Tashkent,SteppeLog,Electronics,Summer,10.0,14.95,4.95,17.6,46.2,690,176.3,25.54,1,4.73,3,3,19.8,59.3,8003,600536,1,2,2.3,66
1894,Astana-Novosibirsk,SilkFreight,FMCG,Summer,18.0,22.82,4.82,3.2,62.7,1430,369.3,25.82,1,3.32,3,3,17.8,40.7,10964,99575,3,1,1.78,12
1895,Aktobe-Atyrau,EuroAsia Cargo,Electronics,Winter,8.0,10.69,2.69,29.5,52.4,560,144.9,25.87,0,0.0,1,1,14.7,43.2,13268,291843,1,3,1.3,55
1896,Almaty-Astana,SteppeLog,Electronics,Spring,14.0,15.23,1.23,7.1,72.2,1100,323.0,29.36,0,0.0,1,1,19.9,60.4,7126,496347,2,2,1.07,29
1897,Aktau-Atyrau,TransCentral,FMCG,Spring,7.0,7.63,0.63,6.6,62.9,480,107.0,22.3,0,0.0,1,1,19.2,53.9,9434,748718,1,2,1.07,57
1898,Almaty-Tashkent,SilkFreight,Automotive,Spring,10.0,14.54,4.54,13.5,47.5,690,200.7,29.08,1,3.62,1,1,18.9,50.1,14135,954187,2,3,0.79,6
1899,Astana-Omsk,SteppeLog,Automotive,Winter,10.0,6.51,-3.49,27.1,116.7,760,224.4,29.52,1,2.11,3,2,19.2,47.1,7950,351445,25,24,0.72,61
1900,Shymkent-Taraz,TransCentral,Industrial,Summer,3.0,3.74,0.74,29.0,53.5,200,61.1,30.56,0,0.0,2,3,18.5,46.3,7439,192151,4,2,0.58,31
1901,Almaty-Astana,EuroAsia Cargo,Food,Winter,14.0,16.89,2.89,1.9,65.1,1100,295.3,26.84,0,0.0,2,2,2.3,59.0,8889,327432,3,0,1.21,70
1902,Almaty-Astana,EuroAsia Cargo,Industrial,Winter,14.0,21.3,7.3,299.6,51.6,1100,319.9,29.08,0,0.0,1,6,17.7,43.1,5619,376613,4,1,5.56,14
1903,Almaty-Bishkek,EuroAsia Cargo,Food,Summer,4.0,8.44,4.44,0.0,28.4,240,84.2,35.06,1,3.89,1,1,1.2,45.0,9291,514431,3,2,0.65,64
1904,Aktobe-Atyrau,SteppeLog,Electronics,Autumn,8.0,9.01,1.01,13.9,62.1,560,134.4,24.01,0,0.0,2,2,21.2,47.3,6919,490098,4,2,1.44,35
1905,Almaty-Bishkek,TransCentral,Pharma,Winter,4.0,6.95,2.95,13.1,34.5,240,70.3,29.31,1,1.49,2,1,13.4,79.4,3869,233201,1,3,1.93,0
1906,Almaty-Astana,SilkFreight,Electronics,Autumn,14.0,17.28,3.28,13.0,63.7,1100,317.3,28.84,0,0.0,1,2,13.6,48.1,3404,200389,1,1,1.9,68
1907,Shymkent-Taraz,KazTrans,Pharma,Winter,3.0,5.5,2.5,12.1,36.3,200,55.1,27.56,0,0.0,3,3,4.0,50.0,9673,192623,2,0,0.63,44
1908,Astana-Omsk,TransCentral,Food,Spring,10.0,12.67,2.67,28.6,60.0,760,222.3,29.24,1,2.25,2,2,2.7,42.3,9392,205073,1,3,1.18,80
1909,Almaty-Astana,SteppeLog,FMCG,Winter,14.0,17.78,3.78,6.9,61.9,1100,297.2,27.01,0,0.0,1,2,15.8,48.1,4072,24796,3,3,0.95,81
1910,Almaty-Bishkek,KazTrans,FMCG,Winter,4.0,8.01,4.01,14.1,30.0,240,75.7,31.56,1,2.62,3,3,18.3,46.1,6381,189533,1,1,0.52,69
1911,Astana-Omsk,EuroAsia Cargo,Automotive,Autumn,10.0,13.16,3.16,22.0,57.7,760,209.9,27.62,1,1.22,2,2,17.3,48.4,6118,389139,4,1,0.64,46
1912,Astana-Novosibirsk,TransCentral,Pharma,Spring,18.0,51.67,33.67,27.1,27.7,1430,404.6,28.29,1,2.68,2,2,16.7,47.6,11705,437832,19,0,6.64,119
1913,Almaty-Bishkek,TransCentral,FMCG,Summer,4.0,9.2,5.2,31.4,26.1,240,68.6,28.58,1,4.24,1,1,13.4,58.2,7844,288606,5,2,1.34,0
1914,Astana-Novosibirsk,KazTrans,Industrial,Autumn,18.0,28.21,10.21,309.9,50.7,1430,472.9,33.07,1,3.52,2,5,19.5,64.6,6494,193717,3,1,6.26,54
1915,Shymkent-Taraz,SilkFreight,Electronics,Spring,3.0,4.17,1.17,14.8,48.0,200,59.9,29.95,0,0.0,2,2,19.8,56.8,10237,786677,1,4,1.15,13
1916,Astana-Novosibirsk,TransCentral,Food,Summer,18.0,22.51,4.51,1.8,63.5,1430,352.7,24.67,1,3.53,2,2,2.8,49.4,13513,743181,2,2,1.3,44
1917,Almaty-Astana,SteppeLog,Pharma,Winter,14.0,17.75,3.75,0.0,62.0,1100,322.1,29.28,0,0.0,2,3,5.5,50.5,9779,247864,3,2,1.06,15
1918,Almaty-Bishkek,TransCentral,FMCG,Spring,4.0,7.62,3.62,17.5,31.5,240,81.6,33.99,1,3.4,1,2,17.5,51.1,5087,193814,3,2,0.8,49
1919,Shymkent-Taraz,EuroAsia Cargo,FMCG,Summer,3.0,6.93,3.93,25.4,28.9,200,62.7,31.36,0,0.0,2,3,10.1,56.0,6449,288004,14,2,6.51,100
1920,Shymkent-Taraz,TransCentral,Pharma,Winter,3.0,3.75,0.75,34.9,53.3,200,54.7,27.35,0,0.0,3,3,6.5,55.2,10041,728728,2,2,1.16,84
1921,Astana-Novosibirsk,EuroAsia Cargo,FMCG,Spring,18.0,22.73,4.73,0.0,62.9,1430,430.1,30.08,1,2.87,1,2,20.8,45.4,7638,550598,2,1,1.43,71
1922,Almaty-Bishkek,SilkFreight,Food,Winter,4.0,6.85,2.85,26.7,35.0,240,78.5,32.7,1,0.5,3,3,3.3,67.9,9232,584459,2,3,0.81,65
1923,Shymkent-Taraz,KazTrans,Food,Spring,3.0,4.15,1.15,38.9,48.2,200,59.1,29.55,0,0.0,2,2,1.2,46.7,15538,545730,4,1,0.78,13
1924,Almaty-Tashkent,SteppeLog,Electronics,Winter,10.0,16.52,6.52,20.2,41.8,690,194.6,28.21,1,3.49,1,1,17.2,62.2,12455,790743,1,4,1.1,7
1925,Aktau-Atyrau,KazTrans,Industrial,Autumn,7.0,8.12,1.12,49.0,59.1,480,119.4,24.88,0,0.0,1,1,24.0,51.6,6720,445939,8,2,0.9,46
1926,Astana-Omsk,KazTrans,Industrial,Winter,10.0,14.52,4.52,0.0,52.3,760,217.3,28.59,1,1.1,3,3,20.9,46.3,7203,539079,4,2,1.25,63
1927,Astana-Omsk,EuroAsia Cargo,Industrial,Winter,10.0,15.48,5.48,0.0,49.1,760,178.8,23.53,1,1.91,1,1,16.5,49.4,3950,131788,1,4,1.46,87
1928,Astana-Novosibirsk,EuroAsia Cargo,Pharma,Spring,18.0,21.0,3.0,0.0,68.1,1430,413.9,28.94,1,1.94,1,2,2.8,58.7,4290,213778,5,0,1.22,43
1929,Almaty-Astana,SilkFreight,FMCG,Autumn,14.0,15.28,1.28,10.4,72.0,1100,298.3,27.12,0,0.0,1,1,20.6,60.2,5774,41239,1,2,1.79,3
1930,Shymkent-Taraz,SilkFreight,Electronics,Spring,3.0,4.58,1.58,24.5,43.6,200,54.5,27.24,0,0.0,2,3,19.3,55.7,6778,480798,2,2,0.65,42
1931,Almaty-Astana,EuroAsia Cargo,FMCG,Spring,14.0,16.18,2.18,18.6,68.0,1100,331.2,30.11,0,0.0,1,1,20.2,54.2,6982,41785,1,2,0.63,70
1932,Astana-Omsk,SilkFreight,Industrial,Winter,10.0,12.38,2.38,23.5,61.4,760,230.5,30.33,1,1.27,1,1,20.8,37.8,8671,626593,5,4,0.71,28
1933,Almaty-Tashkent,SteppeLog,Food,Spring,10.0,12.79,2.79,48.4,53.9,690,207.6,30.09,1,1.98,3,3,4.0,63.8,8622,193132,4,3,1.95,47
1934,Aktau-Atyrau,TransCentral,Automotive,Summer,7.0,7.55,0.55,5.4,63.6,480,125.9,26.24,0,0.0,1,1,16.2,57.3,13860,132491,3,1,0.71,31
1935,Almaty-Astana,KazTrans,Industrial,Spring,14.0,14.36,0.36,8.0,76.6,1100,263.2,23.93,0,0.0,3,3,19.5,60.7,10284,821804,4,3,0.74,15
1936,Shymkent-Taraz,KazTrans,Food,Summer,3.0,4.05,1.05,38.3,49.4,200,61.3,30.64,0,0.0,3,3,0.1,52.7,9710,191459,5,3,1.21,83
1937,Aktobe-Atyrau,SteppeLog,Industrial,Summer,8.0,9.5,1.5,17.6,58.9,560,148.5,26.52,0,0.0,3,3,16.5,47.7,3657,217922,4,0,1.35,83
1938,Astana-Novosibirsk,EuroAsia Cargo,Electronics,Spring,18.0,22.11,4.11,0.6,64.7,1430,375.8,26.28,1,1.99,2,2,16.9,50.2,10179,255433,3,1,1.3,41
1939,Aktobe-Atyrau,SteppeLog,Pharma,Autumn,8.0,10.03,2.03,18.7,55.8,560,148.2,26.46,0,0.0,2,2,6.0,45.0,7307,231551,1,1,1.13,87
1940,Almaty-Tashkent,TransCentral,FMCG,Winter,10.0,13.9,3.9,7.6,49.7,690,199.7,28.94,1,1.62,3,4,17.8,48.2,5670,121004,3,3,0.4,6
1941,Almaty-Astana,TransCentral,Automotive,Autumn,14.0,14.52,0.52,0.0,75.7,1100,343.6,31.24,0,0.0,3,3,21.0,60.6,9208,338845,7,0,2.12,8
1942,Shymkent-Taraz,TransCentral,FMCG,Winter,3.0,4.39,1.39,35.5,45.6,200,53.1,26.54,0,0.0,3,3,18.6,58.9,10556,416228,3,0,1.47,76
1943,Aktobe-Atyrau,TransCentral,Electronics,Summer,8.0,9.39,1.39,18.1,59.6,560,147.7,26.37,0,0.0,1,1,18.5,55.0,9528,651694,3,0,0.32,19
1944,Shymkent-Taraz,EuroAsia Cargo,Electronics,Winter,3.0,4.64,1.64,0.5,43.1,200,59.9,29.93,0,0.0,1,1,17.2,52.0,11425,889564,0,2,1.6,53
1945,Almaty-Bishkek,SteppeLog,Electronics,Autumn,4.0,2.45,-1.55,12.9,98.0,240,58.0,24.16,1,3.25,1,1,21.0,48.5,9122,326480,20,29,1.13,1
1946,Almaty-Tashkent,EuroAsia Cargo,Food,Autumn,10.0,13.46,3.46,8.0,51.3,690,180.0,26.09,1,2.81,3,3,2.4,56.2,8826,164157,3,1,1.13,41
1947,Almaty-Astana,KazTrans,Automotive,Summer,14.0,16.04,2.04,13.3,68.6,1100,328.8,29.89,0,0.0,2,2,17.2,50.1,7391,491360,2,4,0.72,46
1948,Astana-Omsk,TransCentral,Industrial,Summer,10.0,15.53,5.53,50.7,48.9,760,247.2,32.52,1,4.79,3,3,23.2,55.5,10864,574799,3,2,0.0,43
1949,Astana-Omsk,TransCentral,Food,Summer,10.0,14.55,4.55,12.8,52.2,760,185.5,24.41,1,2.95,1,1,3.6,41.2,5852,254609,5,5,1.21,48
1950,Shymkent-Taraz,TransCentral,Electronics,Autumn,3.0,3.46,0.46,0.0,57.7,200,55.7,27.83,0,0.0,1,1,17.4,47.8,6413,389252,2,3,1.17,27
1951,Aktobe-Atyrau,TransCentral,Electronics,Autumn,8.0,8.52,0.52,0.0,65.7,560,159.7,28.53,0,0.0,1,1,21.6,50.1,10173,363583,1,2,0.99,61
1952,Shymkent-Taraz,SilkFreight,Food,Spring,3.0,4.11,1.11,30.3,48.7,200,56.8,28.39,0,0.0,2,2,2.9,52.8,6195,200647,4,2,1.83,69
1953,Almaty-Tashkent,TransCentral,Electronics,Winter,10.0,13.8,3.8,15.2,50.0,690,181.8,26.35,1,1.52,2,3,19.1,44.2,9223,274883,7,1,1.59,3
1954,Astana-Novosibirsk,KazTrans,FMCG,Autumn,18.0,21.93,3.93,19.0,65.2,1430,430.0,30.07,1,1.95,1,1,17.3,34.6,5589,422411,4,2,0.39,2
